"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.17145259490391e-11,0.540535041726081,0.615,0.51,9.27913739103609e-07,"0","FBLIM1"
5.48528413922731e-11,0.254688367325361,0.971,0.969,9.84224533101556e-07,"0","C1R"
5.75325339176155e-11,-0.496025038024549,0.514,0.679,1.03230625608377e-06,"0","CSF1R"
6.22541537707601e-11,0.835175477384115,0.316,0.194,1.11702628110875e-06,"0","SLC2A4"
6.4796146917492e-11,-0.69558823371427,0.327,0.48,1.16263726414056e-06,"0","ZNF385A"
6.97938018006108e-11,-0.646275367848263,0.372,0.53,1.25231018570836e-06,"0","SNX10"
7.39820037280201e-11,-0.536080805720541,0.525,0.669,1.32745909289186e-06,"0","CREG1"
7.50082024690994e-11,-0.440215803107458,0.642,0.775,1.34587217690305e-06,"0","CEBPA"
9.6523733516168e-11,-0.290190810220201,0.916,0.942,1.7319253504806e-06,"0","CIITA"
1.02075971606998e-10,0.267314268124469,0.934,0.933,1.83154915854437e-06,"0","BGN"
1.04050368171775e-10,0.479800595855894,0.661,0.558,1.86697575610616e-06,"0","FBN1"
1.04236169382552e-10,-0.380184904066424,0.73,0.848,1.87030958723112e-06,"0","ATP6V0D1"
1.06399112991646e-10,0.405076070071647,0.734,0.658,1.9091192844091e-06,"0","MAF"
1.08700592466415e-10,-0.448740692631329,0.62,0.76,1.95041473062489e-06,"0","HLA-DOA"
1.1108421547011e-10,0.276303545497104,0.861,0.796,1.99318407818019e-06,"0","DSTN"
1.21781708300542e-10,-0.430227267728264,0.628,0.776,2.18512919203662e-06,"0","PTPRE"
1.39445997383857e-10,-0.361714654594931,0.811,0.886,2.50207953105855e-06,"0","SDC4"
1.40462423025829e-10,-0.728835869194584,0.235,0.391,2.52031725635246e-06,"0","SLC31A2"
1.4120477490502e-10,-0.779496479134276,0.235,0.388,2.53363727612077e-06,"0","CSF2RA"
1.44138140431042e-10,-0.512583147872562,0.437,0.603,2.58627065375419e-06,"0","UNC93B1"
1.54631472839507e-10,-0.290931628794014,0.897,0.952,2.77455251715928e-06,"0","SDCBP"
1.56051576815918e-10,0.745519328614879,0.354,0.229,2.80003344280803e-06,"0","TMEM200B"
1.61886070076267e-10,-0.53966289606022,0.38,0.545,2.90472175537846e-06,"0","EMILIN2"
1.70425702013373e-10,-0.826165720912372,0.248,0.396,3.05794837122596e-06,"0","SLAMF7"
1.70866335049253e-10,0.55540161560965,0.617,0.531,3.06585464978875e-06,"0","TGFB1I1"
1.81012430108037e-10,-0.536914223165037,0.503,0.646,3.2479060334285e-06,"0","MYD88"
1.88001548028863e-10,0.63755198819664,0.503,0.396,3.37331177628189e-06,"0","MAPK10"
1.97129982382106e-10,0.549564461837445,0.558,0.442,3.53710327388213e-06,"0","GOLM1"
2.06438711551817e-10,0.660894913493906,0.429,0.307,3.70412980137425e-06,"0","PCDH7"
2.2284544213062e-10,-0.673232283737517,0.301,0.463,3.99851576814972e-06,"0","WDFY4"
2.45096795635657e-10,-0.768675935828337,0.211,0.369,4.39777180409059e-06,"0","ADAMTSL4"
2.62287036074638e-10,-0.377678166441696,0.657,0.769,4.70621628828723e-06,"0","CD53"
2.68647501471176e-10,0.281528058618095,0.95,0.922,4.82034211889731e-06,"0","LMNA"
2.73270556677478e-10,0.321594024810191,0.877,0.843,4.90329359846398e-06,"0","NFE2L1"
2.78331691136216e-10,-0.901761368145465,0.217,0.359,4.99410553405713e-06,"0","APOC2"
2.79112302155244e-10,-0.383169729942956,0.708,0.812,5.00811203757154e-06,"0","RNF130"
2.92798677536679e-10,-0.270018731362423,0.883,0.942,5.25368667104063e-06,"0","TAPBP"
2.92853829248828e-10,0.618737389738867,0.446,0.32,5.25467625821172e-06,"0","CACNA1C"
3.01603437768749e-10,-0.736436314694457,0.286,0.44,5.41167048388467e-06,"0","TBXAS1"
3.03280124854602e-10,0.479778642543786,0.628,0.519,5.44175528026612e-06,"0","USP53"
3.07364182497374e-10,-0.81701104996265,0.22,0.364,5.51503552655039e-06,"0","EGR2"
3.11617832056796e-10,-0.848618421830119,0.169,0.315,5.59135876059509e-06,"0","PRAM1"
3.56619151669326e-10,-0.724841719969332,0.288,0.44,6.39881743840272e-06,"0","CXCL16"
4.31350302826169e-10,-0.750126431653142,0.224,0.374,7.73971848360994e-06,"0","ADGRE2"
4.38423660754034e-10,-0.648365040747649,0.374,0.53,7.86663574490963e-06,"0","TFEC"
4.53136747957422e-10,0.257426103468914,0.961,0.941,8.13063266860003e-06,"0","ZFP36L1"
4.70018337692414e-10,-1.07762623997462,0.106,0.229,8.43353903321499e-06,"0","SLC7A11"
5.94516774334695e-10,0.456696096584526,0.639,0.544,1.06674144818874e-05,"0","FXYD1"
6.39342578920916e-10,0.425399688745032,0.747,0.695,1.1471723893578e-05,"0","ANTXR1"
6.75014603503772e-10,0.300500926405203,0.837,0.806,1.21117870306682e-05,"0","C11orf96"
6.829877272312e-10,-0.335666928638829,0.769,0.842,1.22548487897094e-05,"0","LSP1"
7.2516844050588e-10,0.677663035846896,0.426,0.309,1.3011697327997e-05,"0","AHNAK2"
7.27969140590304e-10,-0.830239390170653,0.139,0.277,1.30619502896118e-05,"0","TM6SF1"
7.50176412261851e-10,-0.60108537044503,0.383,0.523,1.34604153652144e-05,"0","IL17RA"
7.90365562442185e-10,0.682757072515248,0.442,0.337,1.41815292869001e-05,"0","OAF"
8.04629330644794e-10,0.442550982324163,0.684,0.608,1.44374640797595e-05,"0","FGFR1"
9.2636616115368e-10,0.283608444696662,0.91,0.875,1.66217880295805e-05,"0","ESYT2"
9.96386875430242e-10,0.783650883749205,0.343,0.23,1.78781697058448e-05,"0","COL15A1"
1.0680462020878e-09,-0.387649496896359,0.708,0.817,1.91639530040614e-05,"0","CD52"
1.08632201463418e-09,0.485578700643986,0.622,0.532,1.94918759085811e-05,"0","FMOD"
1.11836244780676e-09,-0.83154856046648,0.169,0.303,2.00667774009967e-05,"0","HS3ST2"
1.38101612116357e-09,0.318313743930589,0.864,0.833,2.4779572262038e-05,"0","COX6C"
1.45099223410758e-09,-0.757012021611049,0.231,0.377,2.60351536565922e-05,"0","ITGAM"
1.50895225650616e-09,-0.337028875643117,0.69,0.792,2.70751303384901e-05,"0","ACSL1"
1.579841793413e-09,-0.729917848987569,0.207,0.354,2.83471012992094e-05,"0","SLC1A3"
1.58681667401284e-09,-0.419705895340928,0.501,0.652,2.84722515818123e-05,"0","TNS3"
1.61604581579141e-09,-0.37658832263308,0.694,0.798,2.89967100727453e-05,"0","RNASET2"
1.70908572375027e-09,0.306387774001723,0.829,0.794,3.06661251412511e-05,"0","RHOB"
1.70939293897317e-09,0.816789196240121,0.279,0.169,3.06716375039956e-05,"0","HOXD9"
1.76208860041591e-09,-0.562260497770901,0.468,0.598,3.16171557572628e-05,"0","FPR3"
1.90241081017949e-09,-0.275979591818005,0.91,0.925,3.41349571670506e-05,"0","IRF1"
2.04047538865449e-09,-0.381108058692583,0.688,0.814,3.66122498986274e-05,"0","MGAT1"
2.074570979929e-09,-0.447384566528223,0.481,0.628,3.72240270928661e-05,"0","ARRB2"
2.16042171988134e-09,0.439852500092376,0.666,0.583,3.87644469198309e-05,"0","CCN2"
2.16822845135407e-09,0.774864427006158,0.4,0.294,3.8904523102646e-05,"0","GPRC5B"
2.58989567986692e-09,0.53862947908494,0.593,0.514,4.64704981838522e-05,"0","NR2F2"
2.60855111237174e-09,0.389692461123306,0.716,0.656,4.68052326092861e-05,"0","FILIP1L"
2.74055206891469e-09,0.579437017434259,0.549,0.45,4.91737257725363e-05,"0","NELL2"
2.76919849937228e-09,-0.471852744370823,0.442,0.6,4.96877286742368e-05,"0","TNFSF13"
3.18478635002419e-09,0.525374012210202,0.639,0.554,5.7144621478484e-05,"0","LAMB1"
3.27699174422827e-09,-0.283893252539682,0.864,0.92,5.87990628666878e-05,"0","NAPSA"
3.63361435710185e-09,-0.476621762729421,0.556,0.696,6.51979424094786e-05,"0","FCHO2"
3.9777498604441e-09,-0.352025513545983,0.712,0.821,7.13727657459486e-05,"0","RNF149"
4.14803454459862e-09,-0.501696941041485,0.514,0.655,7.44281838337331e-05,"0","KRT7"
5.48609152311607e-09,-0.905900775841869,0.106,0.224,9.84369401992716e-05,"0","RARRES1"
5.54377215760955e-09,-0.510080373204266,0.297,0.453,9.94719038239881e-05,"0","JAML"
6.10430261851268e-09,-0.394685936129269,0.6,0.722,0.000109529501883973,"0","YWHAH"
6.29355576337516e-09,0.275335378101582,0.899,0.881,0.000112925271062241,"0","BEX3"
6.3794269720007e-09,0.605678510504706,0.538,0.47,0.000114466058158609,"0","MITF"
6.97939303687164e-09,-0.393561075318413,0.653,0.773,0.000125231249260588,"0","VASP"
7.16780922324896e-09,0.433829657163548,0.657,0.595,0.000128612000892756,"0","YAP1"
7.32825210023911e-09,-0.678362731557586,0.299,0.43,0.00013149082743459,"0","GCHFR"
7.37305273767699e-09,-0.425669087715652,0.523,0.677,0.000132294685272138,"0","MFSD1"
7.94428134768766e-09,-0.635662109573434,0.319,0.464,0.00014254424022156,"0","SLC26A11"
8.65675650523542e-09,-0.800735012550348,0.165,0.291,0.000155328181973439,"0","TLR8"
8.97784338870402e-09,0.563821724180515,0.53,0.434,0.000161089443923516,"0","CCDC80"
9.12921249876328e-09,0.301855996648471,0.859,0.859,0.00016380545986531,"0","C12orf57"
9.42111123502089e-09,0.603142856480076,0.516,0.413,0.00016904299888998,"0","COL18A1"
9.59029420806424e-09,0.657632494670841,0.444,0.345,0.000172078648975297,"0","TWISTNB"
9.75039145513714e-09,-0.595448626638728,0.266,0.414,0.000174951273879526,"0","FCGR2A"
1.00642393444925e-08,-0.355454136507388,0.635,0.757,0.000180582646558228,"0","LCP1"
1.09506631831782e-08,-0.882639688909221,0.136,0.256,0.000196487749495766,"0","HTRA4"
1.10829247617876e-08,-0.366019346088348,0.622,0.75,0.000198860919000754,"0","GBP4"
1.13915593943905e-08,-1.11345196131157,0.108,0.217,0.000204398750213549,"0","DCSTAMP"
1.33921841425624e-08,0.853564561935713,0.284,0.183,0.000240295960069997,"0","WSCD2"
1.38500853501407e-08,-0.309112975429976,0.78,0.849,0.000248512081437574,"0","ATP6V1B2"
1.4274116660302e-08,0.994485020014861,0.281,0.186,0.000256120475235799,"0","TBX1"
1.52743213218243e-08,-0.357671010798196,0.738,0.835,0.000274067147477494,"0","GPRC5A"
1.70579689319166e-08,0.351081075265388,0.782,0.709,0.000306071136545379,"0","PPP1CB"
1.96562889232372e-08,-0.634523908392341,0.319,0.459,0.000352692792149645,"0","ARRDC4"
2.01632893277094e-08,0.411032348561873,0.706,0.668,0.00036178990040709,"0","FSTL1"
2.09892969439671e-08,1.02984822857302,0.189,0.103,0.000376610955065602,"0","PDE2A"
2.27703042889769e-08,-0.441058582181283,0.572,0.697,0.000408567569857112,"0","S100A14"
2.74007374645005e-08,-0.290667593332568,0.8,0.879,0.000491651432325532,"0","ARPC3"
2.96351092046769e-08,-0.484285569002736,0.343,0.496,0.000531742764459518,"0","AIF1"
2.96369730350389e-08,-0.745891323024392,0.206,0.329,0.000531776207167703,"0","FCGR1B"
3.17957297919474e-08,-0.589426846283546,0.24,0.373,0.000570510779656912,"0","SIGLEC1"
3.3865090045385e-08,-0.405546307805369,0.574,0.703,0.000607641310684343,"0","NABP1"
3.59373630697591e-08,-1.5524162232229,0.04,0.123,0.000644824105560688,"0","IL1RN"
3.67263890158477e-08,-0.54799740343551,0.345,0.487,0.000658981598111355,"0","RMDN3"
3.84862554171488e-08,-0.568601327011957,0.33,0.476,0.000690558880949901,"0","IRF8"
3.84895960932392e-08,1.0004861085727,0.204,0.118,0.000690618822700991,"0","GDNF"
4.42002926740693e-08,-0.340519313907588,0.717,0.821,0.000793085851450825,"0","EFHD2"
4.427271086263e-08,-0.267914786599274,0.826,0.893,0.000794385251008169,"0","ARPC5"
4.72301936104843e-08,0.447607206948261,0.646,0.577,0.00084745136395292,"0","DUSP1"
5.12151805705696e-08,-0.413948781001689,0.521,0.67,0.000918953984977731,"0","RTKN2"
5.39242187453561e-08,-0.425863562639345,0.42,0.567,0.000967562256947925,"0","MFSD12"
5.58195572022851e-08,0.89575338304378,0.284,0.191,0.0010015703148806,"0","RBM24"
6.05336513697284e-08,-0.358037375885315,0.583,0.721,0.00108615530652704,"0","CYTH1"
6.06544779508488e-08,0.407003402202728,0.675,0.602,0.00108832329787208,"0","WFS1"
6.30328721579872e-08,-0.475089770217842,0.407,0.55,0.00113099882513076,"0","CXCL9"
6.67399240343311e-08,0.61928409715641,0.433,0.341,0.001197514456948,"0","ADAMTS1"
6.71526946191355e-08,0.273731172899264,0.916,0.896,0.00120492079955115,"0","TNXB"
7.11489437935581e-08,-0.320768061840477,0.714,0.841,0.00127662549848781,"0","REEP5"
7.31998328023673e-08,0.570231457134947,0.429,0.331,0.00131342459997288,"0","HSPB7"
7.4497638244784e-08,0.352855124249857,0.771,0.72,0.00133671112302616,"0","NDRG2"
7.53513688418992e-08,-0.458631902002489,0.22,0.361,0.0013520296111302,"0","TNFSF13B"
7.66223192482916e-08,0.514224580937158,0.538,0.441,0.0013748342742721,"0","PLTP"
7.77693006932801e-08,-0.461188563561509,0.398,0.54,0.00139541456233953,"0","ALCAM"
8.01337434499804e-08,0.427552239719738,0.644,0.595,0.001437839758723,"0","CCND2"
9.27919216553963e-08,-1.23114152647028,0.051,0.137,0.00166496545026278,"0","HBEGF"
9.63070105884314e-08,0.47203319268947,0.598,0.526,0.00172803669098822,"0","PDLIM3"
9.88301318421361e-08,-0.364739476313559,0.739,0.832,0.00177330905564345,"0","SLC39A8"
1.02022130510615e-07,-0.376501210601325,0.523,0.662,0.00183058308775196,"0","ATP6AP1"
1.03806096602767e-07,-0.560278605343121,0.29,0.425,0.00186259279134345,"0","SCO2"
1.04128684212014e-07,-1.03022812500992,0.083,0.179,0.00186838098081617,"0","MILR1"
1.08428240940491e-07,0.39985110092104,0.622,0.546,0.00194552792719523,"0","PAWR"
1.08934066915959e-07,-0.605140163566586,0.275,0.408,0.00195460396267305,"0","G6PD"
1.15275967478995e-07,-0.258174289282396,0.703,0.815,0.00206839668447561,"0","IFNGR2"
1.21806485221545e-07,-0.676449690384594,0.22,0.346,0.00218557376433018,"0","IFITM10"
1.22583837780961e-07,0.495724704973445,0.615,0.539,0.00219952180130378,"0","PTK7"
1.47763401234597e-07,-0.396961796928316,0.45,0.591,0.00265131870835238,"0","CHCHD10"
1.48117445033237e-07,0.682760815758952,0.369,0.274,0.00265767131623137,"0","TSPAN2"
1.50305745121117e-07,0.34508231293089,0.651,0.571,0.00269693598470821,"0","SLC22A3"
1.55030495675133e-07,1.06059949115061,0.191,0.11,0.00278171218389891,"0","MMRN1"
1.55295726074277e-07,0.307250414207344,0.829,0.798,0.00278647121295075,"0","REXO2"
1.5929831055741e-07,0.466811872152394,0.583,0.513,0.00285828958633162,"0","ENAH"
1.63616814345204e-07,0.561448299251825,0.38,0.288,0.002935776499796,"0","ADAMTS5"
1.65135202618672e-07,-0.49881308281181,0.321,0.465,0.00296302094058683,"0","DOK2"
1.76666272253445e-07,-0.539644239302604,0.246,0.376,0.00316992292304356,"0","GK"
1.79364136392786e-07,0.649430172463685,0.428,0.337,0.00321833069929577,"0","ASPN"
1.84547305284955e-07,-0.532835721094428,0.338,0.472,0.00331133229872794,"0","UPP1"
1.90350149816803e-07,-0.428688108994932,0.549,0.656,0.00341545273816289,"0","CLEC7A"
1.91003966694256e-07,0.446680316203496,0.655,0.602,0.00342718417439504,"0","LAMC1"
1.93005969716647e-07,-0.358739294471885,0.639,0.743,0.00346310611462579,"0","FABP5"
1.93234805520131e-07,0.314319826682728,0.8,0.764,0.00346721211544772,"0","NCKAP1"
1.9366563927272e-07,1.00356978451607,0.193,0.113,0.00347494256547042,"0","ADAM22"
2.00695225584018e-07,0.597974837014869,0.393,0.294,0.00360107443265403,"0","RUBCNL"
2.18343391480284e-07,0.458029409973366,0.461,0.371,0.00391773547333074,"0","PCP4"
2.33148560409675e-07,-0.352753374665629,0.565,0.701,0.00418338461943081,"0","MS4A6A"
2.42532008759779e-07,-0.462082084089835,0.451,0.583,0.00435175183317672,"0","TSPAN13"
2.49217558802465e-07,-0.551601994329716,0.317,0.445,0.00447171065759263,"0","GLRX"
2.55893867040811e-07,0.823656850256378,0.224,0.138,0.00459150365631327,"0","CLSTN2"
2.69472826489561e-07,-0.572239978630656,0.418,0.541,0.0048351509257022,"0","UBD"
2.71757731089207e-07,-0.559412854745235,0.266,0.396,0.00487614896893365,"0","TACSTD2"
2.74385398413088e-07,-0.366863595609793,0.569,0.687,0.00492329720372604,"0","MAN2B1"
2.96118071072375e-07,0.376380983515881,0.686,0.626,0.00531324654925163,"0","FKBP9"
2.99445542493547e-07,0.45969840370824,0.528,0.439,0.00537295136896171,"0","TGFBR3"
3.05528158857976e-07,0.531261330496253,0.42,0.322,0.00548209175438866,"0","RAB23"
3.22627810150865e-07,0.98988808421327,0.189,0.111,0.00578891079753696,"0","SYCE1"
3.2500894326205e-07,0.720577966835444,0.36,0.269,0.00583163546895096,"0","MOXD1"
3.32921631314343e-07,0.4687053940608,0.455,0.356,0.00597361283067325,"0","PODN"
3.33132810923168e-07,0.926141102548687,0.257,0.173,0.00597740202639441,"0","LONRF2"
3.38202378395376e-07,-0.544622213663168,0.281,0.407,0.00606836527554822,"0","CLDN18"
3.41621272316056e-07,0.329763872058307,0.802,0.752,0.006129710489167,"0","IGFBP4"
3.47075541456454e-07,-0.281660430942152,0.765,0.843,0.00622757644035315,"0","PLD3"
3.54573865247724e-07,-0.525848882573985,0.314,0.44,0.00636211886413991,"0","FGD2"
3.58402969442906e-07,-0.375535856054921,0.607,0.728,0.00643082448071407,"0","ATP6V0B"
3.61674544933187e-07,0.421561870099756,0.561,0.477,0.00648952635973617,"0","ITPKB"
3.73951978810777e-07,-0.326696957384124,0.639,0.763,0.00670982035580177,"0","ACE"
3.89124671284612e-07,0.860299423984584,0.305,0.218,0.00698206397685979,"0","PLAT"
3.96441880021672e-07,-0.357921969535109,0.494,0.635,0.00711335665322886,"0","PARVG"
4.50682570023463e-07,-0.468891369135949,0.281,0.417,0.00808659735393099,"0","P2RX4"
5.03020102664026e-07,0.961367738933838,0.189,0.112,0.00902568970210063,"0","DIPK2B"
5.07347369779223e-07,0.866567042345683,0.233,0.15,0.00910333385594861,"0","CBX8"
5.1106663232633e-07,-0.476762720029641,0.286,0.411,0.00917006858383133,"0","DMXL2"
5.13647751617673e-07,0.450558830373717,0.523,0.441,0.00921638160727591,"0","SYNM"
5.1707712868317e-07,-0.395990972427465,0.453,0.576,0.00927791491996213,"0","CPM"
5.42746935817594e-07,-0.526658126730932,0.235,0.363,0.00973850826937509,"0","OAS3"
5.58643644907597e-07,-0.375197090474184,0.303,0.44,0.010023742920577,"0","MYO1G"
5.78218514384657e-07,0.700939169208344,0.35,0.263,0.0103749748036039,"0","ZNF512B"
6.0093613724718e-07,-0.797361319303123,0.11,0.208,0.0107825971106262,"0","ZMYND15"
6.11287499666895e-07,-0.949483731970165,0.081,0.169,0.0109683316065231,"0","SPP1"
6.50573958723827e-07,0.594826910085495,0.462,0.389,0.0116732485413816,"0","GASK1B"
6.81073064274557e-07,-0.434085045377315,0.328,0.459,0.0122204939922784,"0","ALDH3B1"
6.91901338060663e-07,-0.454286638136105,0.413,0.541,0.0124147857088225,"0","SLC31A1"
6.97397356699615e-07,-0.304554695936768,0.64,0.744,0.0125134007712612,"0","RAPGEF1"
7.04681977971041e-07,-0.421701749906186,0.431,0.558,0.0126441087307344,"0","STXBP2"
7.14255840771896e-07,0.817220853023144,0.374,0.294,0.0128158925509701,"0","IGFBP2"
7.25003403420167e-07,0.362038540609052,0.684,0.639,0.0130087360675681,"0","HSPG2"
7.67470140203231e-07,-0.751468021275894,0.134,0.237,0.0137707167256666,"0","AVPI1"
7.72664093992597e-07,-0.401621092519447,0.514,0.639,0.0138639118385092,"0","GAA"
7.77676964358549e-07,0.521693279656168,0.33,0.238,0.0139538577714855,"0","NECAB2"
7.8687355633046e-07,-0.862987212451072,0.119,0.216,0.0141188722212374,"0","DNASE2B"
8.13453602965536e-07,-0.256623305242633,0.817,0.884,0.0145957979980106,"0","PLAAT4"
8.31104322788936e-07,0.350560947239111,0.76,0.744,0.0149125048638019,"0","COL4A1"
8.65658410080175e-07,0.721858831731543,0.398,0.322,0.0155325088520686,"0","DACH1"
8.72660484687584e-07,-0.353934466615655,0.374,0.521,0.0156581470767493,"0","ARRB1"
8.99366617936004e-07,-0.620860826356311,0.198,0.314,0.0161373352256257,"0","NFAM1"
9.18583956234529e-07,-0.379359017136972,0.578,0.702,0.0164821519267162,"0","DHCR24"
9.30990084620467e-07,1.00874768288755,0.196,0.121,0.016704755088345,"0","KLHL13"
9.38770062657147e-07,-0.411389568072535,0.426,0.561,0.0168443512342572,"0","KCNAB2"
9.49720877001064e-07,-0.573499039644012,0.191,0.309,0.0170408416960301,"0","PHACTR1"
9.5123535211112e-07,0.650819122570011,0.361,0.276,0.0170680159229298,"0","AFAP1L2"
9.90864518293455e-07,-0.795042072927697,0.116,0.211,0.0177790820517395,"0","SLC17A9"
1.00917198741999e-06,-0.329436172553524,0.598,0.728,0.0181075729702768,"0","MICAL1"
1.0134642838953e-06,-0.319129169405962,0.576,0.694,0.0181845896459334,"0","ARHGAP18"
1.02012662835479e-06,0.909292224920892,0.211,0.134,0.0183041320925699,"0","HOXD4"
1.08157949784164e-06,-0.623928297342883,0.158,0.262,0.0194067809297726,"0","HAVCR2"
1.11299301597923e-06,0.481700209690084,0.422,0.328,0.0199704336857153,"0","PTPRD"
1.16685657572196e-06,-1.27890517921433,0.046,0.118,0.0209369075381791,"0","GPD1"
1.18661850615993e-06,-0.434100475351119,0.358,0.503,0.0212914958560276,"0","FMNL2"
1.27517331520455e-06,-0.530639933534048,0.312,0.435,0.0228804347947153,"0","KLHL6"
1.29202192519866e-06,-0.350308885354533,0.534,0.655,0.0231827494038396,"0","UCP2"
1.3114395590908e-06,-0.287967143786852,0.651,0.762,0.0235311600087662,"0","CAV1"
1.37595453881405e-06,-0.999866243559259,0.072,0.154,0.0246887522899405,"0","FFAR4"
1.44146747285286e-06,0.478762558794284,0.475,0.395,0.0258642508653989,"0","COL4A5"
1.46052728984311e-06,1.02253456671282,0.16,0.092,0.0262062411616549,"0","DGKB"
1.46152507189518e-06,-0.433257560441055,0.429,0.555,0.0262241443650153,"0","IL10RB"
1.48705126008145e-06,0.963801723834426,0.174,0.102,0.0266821607596415,"0","PAMR1"
1.60246570957104e-06,0.627920667196055,0.418,0.342,0.0287530422268332,"0","SPON1"
1.63131771337778e-06,-0.699524903737552,0.101,0.193,0.0292707337311375,"0","MMP9"
